# [0]SEQN, [1]Timestamp, [2]CPU_User, [3]CPU_System, [4]CPU_Nice, [5]CPU_IOWait, [6]CPU_IRQ, [7]CPU_SoftIRQ, [8]RAM_Used, [9]RAM_Buffer, [10]RAM_Cached, [11]PID, [12]Disk_Used, [13]Disk_Read, [14]Disk_Write, [15]IO_lo_Bytes_Sent, [16]IO_lo_Bytes_Recv, [17]IO_lo_Packets_Sent, [18]IO_lo_Packets_Recv, [19]IO_eth0_Bytes_Sent, [20]IO_eth0_Bytes_Recv, [21]IO_eth0_Packets_Sent, [22]IO_eth0_Packets_Recv, [23]IO_wlan0_Bytes_Sent, [24]IO_wlan0_Bytes_Recv, [25]IO_wlan0_Packets_Sent, [26]IO_wlan0_Packets_Recv, [27]Core_Temp
142719,204338744162743,2.09999990463,4.19999980927,0.0,0.0,0.0,1.0,292442112,25862144,210989056,70,2756399104,0,0,156,156,1,1,26496,339320,414,1123,0,0,0,0,56000
142749,204339250368944,0.0,2.20000004768,0.0,0.0,0.0,0.0,292212736,25862144,210989056,70,2756440064,0,0,16172,16172,29,29,26432,325592,413,1113,60,0,1,0,56000
142781,204339756504955,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,292143104,25862144,211062784,70,2756476928,0,0,156,156,1,1,26432,336522,413,1120,0,0,0,0,56000
142811,204340262626369,1.10000002384,4.19999980927,0.0,0.0,0.0,0.0,292438016,25862144,211062784,70,2756517888,0,0,156,156,1,1,26432,316066,413,1106,60,0,1,0,56000
142841,204340769000957,1.10000002384,4.19999980927,0.0,0.0,0.0,1.10000002384,292372480,25862144,211140608,70,2756554752,0,0,156,156,1,1,26496,320090,414,1108,0,0,0,0,56000
142872,204341275171819,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,292040704,25862144,211140608,70,2756591616,0,12288,156,156,1,1,26432,322868,413,1111,60,0,1,0,56000
142903,204341781175830,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,292270080,25862144,211218432,70,2756632576,0,0,156,156,1,1,26432,339246,413,1122,0,0,0,0,56000
142933,204342287579821,0.0,4.30000019073,0.0,0.0,0.0,0.0,292478976,25862144,211218432,70,2756669440,0,2310144,16172,16172,29,29,26432,305170,413,1098,60,0,1,0,56000
142964,204342793837565,0.0,2.20000004768,0.0,0.0,0.0,0.0,292872192,25862144,211296256,70,2756706304,0,0,156,156,1,1,26432,305108,413,1097,0,0,0,0,56000
142995,204343300051798,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,292966400,25862144,211296256,70,2756747264,0,0,156,156,1,1,26496,305162,414,1098,60,0,1,0,56000
143026,204343806363670,2.09999990463,4.19999980927,0.0,0.0,0.0,1.0,292835328,25862144,211369984,70,2756784128,0,0,156,156,1,1,26432,320178,413,1108,0,0,0,0,56000
143056,204344312562398,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,292798464,25862144,211369984,70,2756820992,0,0,156,156,1,1,26432,321514,413,1110,60,0,1,0,56000
143088,204344818765177,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,292798464,25862144,211447808,70,2756861952,0,0,156,156,1,1,26496,320242,414,1109,0,0,0,0,56000
143118,204345324939111,2.09999990463,1.10000002384,0.0,0.0,0.0,1.10000002384,292798464,25862144,211447808,70,2756902912,0,0,16284,16284,29,29,26496,306524,414,1099,60,0,1,0,56000
143148,204345830959814,0.0,3.29999995232,0.0,0.0,0.0,0.0,293027840,25862144,211525632,70,2756939776,0,0,156,156,1,1,26432,326900,413,1113,0,0,0,0,56000
143179,204346336937634,0.0,2.20000004768,0.0,0.0,0.0,0.0,293027840,25862144,211525632,70,2756976640,0,24576,156,156,1,1,26432,311906,413,1102,60,0,1,0,56000
143210,204346843038305,2.09999990463,2.09999990463,0.0,0.0,0.0,0.0,292859904,25862144,211603456,70,2757017600,0,0,156,156,1,1,26432,305196,413,1097,0,0,0,0,56000
143240,204347349212450,1.0,4.19999980927,0.0,0.0,0.0,1.0,292859904,25862144,211603456,70,2757054464,0,12288,156,156,1,1,26432,301010,413,1094,60,0,1,0,56000
143271,204347855621121,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,293183488,25862144,211677184,70,2757095424,0,0,156,156,1,1,26432,344680,413,1127,0,0,0,0,56000
143301,204348361894928,0.0,3.20000004768,0.0,0.0,0.0,1.10000002384,293085184,25862144,211677184,70,2757132288,0,0,16284,16284,29,29,26496,365024,414,1141,60,0,1,0,56000
143332,204348868048050,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,293253120,25862144,211750912,70,2757173248,0,0,156,156,1,1,26432,370712,413,1147,0,0,0,0,56000
143363,204349374666175,3.0,6.09999990463,0.0,0.0,0.0,0.0,292896768,25862144,211750912,70,2757210112,0,0,156,156,1,1,26496,356852,414,1135,60,0,1,0,56000
143394,204349881005494,1.0,5.19999980927,0.0,0.0,0.0,2.09999990463,293036032,25862144,211832832,70,2757251072,0,0,156,156,1,1,26432,372000,413,1147,0,0,0,0,56000
143424,204350387321835,2.09999990463,6.19999980927,0.0,0.0,0.0,0.0,292937728,25862144,211832832,70,2757287936,0,0,156,156,1,1,26432,347392,413,1129,60,0,1,0,56000
143455,204350893479217,4.09999990463,4.09999990463,0.0,0.0,0.0,1.0,292995072,25862144,211906560,70,2757328896,0,0,156,156,1,1,26496,358292,414,1137,0,0,0,0,56000
143486,204351399480853,3.09999990463,4.09999990463,0.0,0.0,0.0,1.0,293060608,25862144,211906560,70,2757365760,0,12288,16284,16284,29,29,26432,339080,413,1121,60,0,1,0,56000
143517,204351905419353,2.0,5.0,0.0,0.0,0.0,4.0,292798464,25862144,211984384,70,2757406720,0,0,156,156,1,1,26432,351504,413,1131,0,0,0,0,56000
143547,204352411810843,2.0,3.09999990463,0.0,0.0,0.0,4.09999990463,293289984,25862144,211984384,70,2757443584,0,0,156,156,1,1,26432,324230,413,1112,60,0,1,0,56000
143578,204352918580105,1.0,13.3000001907,0.0,0.0,0.0,1.0,293322752,25862144,212062208,70,2757480448,0,0,156,156,1,1,26496,332422,414,1118,60,0,1,0,56000
143608,204353424944077,4.90000009537,21.2999992371,0.0,0.0,0.0,0.800000011921,293322752,25862144,212062208,70,2757521408,0,0,156,156,1,1,26432,328316,413,1115,0,0,0,0,56000
143639,204353930933631,4.69999980927,11.3000001907,0.0,0.0,0.0,0.0,293318656,25862144,212135936,70,2757562368,0,0,16108,16108,29,29,26432,359676,413,1137,60,0,1,0,56000
143670,204354436975426,1.0,9.0,0.0,0.0,0.0,0.0,293445632,25862144,212135936,70,2757599232,0,0,156,156,1,1,26432,325526,413,1112,0,0,0,0,56000
143701,204354943260548,4.09999990463,3.09999990463,0.0,0.0,0.0,1.0,293564416,25862144,212213760,70,2757640192,0,0,156,156,1,1,26432,322976,413,1111,60,0,1,0,56000
143731,204355449537917,2.09999990463,4.19999980927,0.0,0.0,0.0,0.0,293478400,25862144,212213760,70,2757677056,0,0,156,156,1,1,26496,329612,414,1115,0,0,0,0,56000
143762,204355955573845,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,293675008,25862144,212287488,70,2757713920,0,12288,156,156,1,1,26432,340586,413,1124,60,0,1,0,56000
143792,204356461822720,2.09999990463,2.09999990463,0.0,0.0,0.0,1.10000002384,293576704,25862144,212287488,70,2757754880,0,0,156,156,1,1,26432,321440,413,1109,0,0,0,0,56000
143823,204356968107073,0.0,1.10000002384,0.0,0.0,0.0,0.0,293445632,25862144,212369408,70,2757791744,0,0,16087,16087,29,29,26432,365124,413,1141,60,0,1,0,56000
143854,204357474448976,0.0,1.10000002384,0.0,0.0,0.0,0.0,293572608,25862144,212369408,70,2757832704,0,0,156,156,1,1,26432,362374,413,1140,0,0,0,0,56000
143884,204357980679203,0.0,1.10000002384,0.0,0.0,0.0,0.0,293666816,25862144,212443136,70,2757869568,0,0,156,156,1,1,26496,365102,414,1142,60,0,1,0,56000
143914,204358487020756,0.0,1.10000002384,0.0,0.0,0.0,0.0,293568512,25862144,212443136,70,2757910528,0,0,156,156,1,1,26432,351404,413,1131,0,0,0,0,56000
143945,204358993046488,0.0,1.10000002384,0.0,0.0,0.0,0.0,293666816,25862144,212520960,70,2757947392,0,0,156,156,1,1,26432,361112,413,1139,60,0,1,0,56000
143977,204359499312403,1.10000002384,0.0,0.0,0.0,0.0,0.0,293765120,25862144,212520960,70,2757988352,0,0,156,156,1,1,26432,333698,413,1118,0,0,0,0,56000
144008,204360005547798,2.09999990463,1.10000002384,0.0,0.0,0.0,1.10000002384,294055936,25862144,212598784,70,2758025216,0,0,16115,16115,29,29,26496,329712,414,1115,60,0,1,0,56000
144038,204360511558863,1.10000002384,1.10000002384,0.0,0.0,0.0,1.10000002384,294350848,25862144,212598784,70,2758070272,0,0,156,156,1,1,26432,322868,413,1111,0,0,0,0,56000
144069,204361017820658,1.10000002384,1.10000002384,0.0,0.0,0.0,1.10000002384,293990400,25862144,212676608,70,2758107136,0,12288,156,156,1,1,26432,341882,413,1124,60,0,1,0,56000
144099,204361523986002,2.09999990463,4.09999990463,0.0,0.0,0.0,1.0,293986304,25862144,212676608,70,2758148096,0,0,156,156,1,1,26432,328250,413,1114,0,0,0,0,56000
144130,204362030147924,2.09999990463,4.19999980927,0.0,0.0,0.0,0.0,293994496,25862144,212750336,70,2758184960,0,0,156,156,1,1,26432,333872,413,1119,60,0,1,0,56000
144161,204362536209763,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,294092800,25862144,212750336,70,2758221824,0,0,156,156,1,1,26432,328250,413,1114,0,0,0,0,56000
144191,204363042497120,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,294027264,25862144,212828160,70,2758262784,0,0,16164,16164,29,29,26496,310686,414,1103,60,0,1,0,56000
144222,204363548807035,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,294055936,25862144,212828160,70,2758303744,0,0,156,156,1,1,26432,347342,413,1127,0,0,0,0,56000
144253,204364054907217,0.0,4.19999980927,0.0,0.0,0.0,1.10000002384,294252544,25862144,212901888,70,2758340608,0,0,156,156,1,1,26432,341946,413,1125,60,0,1,0,56000
144283,204364561184727,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,294252544,25862144,212901888,70,2758381568,0,0,156,156,1,1,26432,333708,413,1118,0,0,0,0,56000
144314,204365067322344,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,294412288,25862144,212979712,70,2758418432,0,0,156,156,1,1,26496,321670,414,1111,60,0,1,0,56000
144345,204365573459123,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,294608896,25862144,212979712,70,2758455296,0,0,156,156,1,1,26432,322738,413,1109,0,0,0,0,56000
144375,204366079682156,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,294477824,25862144,213057536,70,2758496256,0,12288,16164,16164,29,29,26432,331050,413,1117,60,0,1,0,56000
144406,204366585733030,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,294338560,25862144,213057536,70,2758537216,0,0,156,156,1,1,26432,320102,413,1107,0,0,0,0,56000
144437,204367092098399,2.09999990463,3.20000004768,0.0,0.0,1.10000002384,0.0,294338560,25862144,213131264,70,2758574080,0,0,156,156,1,1,26432,363812,413,1142,60,0,1,0,56000
144467,204367597728689,1.10000002384,4.19999980927,0.0,0.0,0.0,1.10000002384,294465536,25862144,213131264,70,2758610944,0,0,156,156,1,1,26496,396352,414,1164,0,0,0,0,56000
144498,204368103936707,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,294526976,25862144,213209088,70,2758651904,0,0,156,156,1,1,26368,378654,412,1151,60,0,1,0,56000
144529,204368610182717,1.10000002384,1.10000002384,0.0,0.0,0.0,0.0,294535168,25862144,213209088,70,2758688768,0,0,156,156,1,1,26496,371924,414,1146,0,0,0,0,56000
144559,204369116098099,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,294567936,25862144,213286912,70,2758729728,0,0,16172,16172,29,29,26432,356928,413,1136,60,0,1,0,56000
144591,204369622522555,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,294629376,25862144,213286912,70,2758770688,0,0,156,156,1,1,26432,382754,413,1153,0,0,0,0,56000
144621,204370128660032,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,294830080,25862144,213364736,70,2758807552,0,0,156,156,1,1,26432,345966,413,1127,60,0,1,0,56000
144652,204370634909186,2.09999990463,2.09999990463,0.0,0.0,0.0,1.10000002384,294928384,25862144,213364736,70,2758844416,0,0,156,156,1,1,26432,369120,413,1144,0,0,0,0,56000
144682,204371141184181,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,294797312,25862144,213438464,70,2758885376,0,12288,156,156,1,1,26432,356928,413,1136,60,0,1,0,56000
144713,204371647522312,2.09999990463,4.19999980927,0.0,0.0,0.0,0.0,294891520,25862144,213516288,70,2758922240,0,0,156,156,1,1,26496,354152,414,1132,0,0,0,0,56000
144743,204372154040285,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,294793216,25862144,213516288,70,2758959104,0,0,16172,16172,29,29,26432,351480,413,1132,60,0,1,0,56000
144774,204372660039965,2.20000004768,1.10000002384,0.0,0.0,0.0,1.10000002384,294821888,25862144,213594112,70,2758995968,0,2306048,156,156,1,1,26432,355566,413,1135,0,0,0,0,56000
144804,204373166274173,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,295018496,25862144,213594112,70,2759032832,0,0,156,156,1,1,26432,363738,413,1141,60,0,1,0,56000
144836,204373672675231,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,294821888,25862144,213671936,70,2759073792,0,0,156,156,1,1,26496,355590,414,1134,0,0,0,0,56000
144866,204374178906296,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,294625280,25862144,213671936,70,2759114752,0,0,156,156,1,1,26432,341936,413,1125,60,0,1,0,56000
144897,204374685489501,2.09999990463,5.19999980927,0.0,0.0,0.0,1.0,294727680,25862144,213745664,70,2759151616,0,0,156,156,1,1,26560,353004,415,1134,0,0,0,0,56000
144927,204375191623695,2.09999990463,5.19999980927,0.0,0.0,0.0,1.0,294887424,25862144,213745664,70,2759188480,0,0,16115,16115,29,29,26432,351404,413,1131,60,0,1,0,56000
144958,204375697348062,2.09999990463,5.30000019073,0.0,0.0,0.0,0.0,295051264,25862144,213823488,70,2759229440,0,0,156,156,1,1,26432,375932,413,1149,0,0,0,0,56000
144989,204376203494898,1.10000002384,4.19999980927,0.0,1.10000002384,0.0,0.0,295018496,25862144,213823488,70,2759266304,0,24576,156,156,1,1,26432,341870,413,1124,60,0,1,0,56000
145020,204376709654515,2.09999990463,4.19999980927,0.0,0.0,0.0,1.0,295346176,25862144,213901312,70,2759307264,0,0,156,156,1,1,26432,359676,413,1137,0,0,0,0,56000
145050,204377215969599,2.09999990463,4.19999980927,0.0,0.0,0.0,0.0,295346176,25862144,213901312,70,2759344128,0,0,156,156,1,1,26432,340574,413,1124,60,0,1,0,56000
145081,204377722239425,0.0,6.40000009537,0.0,0.0,0.0,0.0,295215104,25862144,213979136,70,2759385088,0,0,156,156,1,1,26432,355576,413,1135,0,0,0,0,56000
145111,204378228352807,2.09999990463,4.19999980927,0.0,0.0,0.0,1.0,295178240,25862144,213979136,70,2759421952,0,0,16172,16172,29,29,26432,322802,413,1110,60,0,1,0,56000
145142,204378734522552,2.0,5.09999990463,0.0,0.0,0.0,2.0,295403520,25862144,214052864,70,2759462912,0,0,156,156,1,1,26496,314730,414,1104,0,0,0,0,56000
145173,204379241108480,2.0,4.0,0.0,0.0,0.0,3.0,295501824,25862144,214052864,70,2759499776,0,0,156,156,1,1,26432,311972,413,1103,60,0,1,0,56000
145204,204379747233526,1.0,4.09999990463,0.0,0.0,0.0,3.09999990463,295600128,25862144,214130688,70,2759540736,0,0,156,156,1,1,26432,331148,413,1117,0,0,0,0,56000
145234,204380253452438,3.79999995232,11.3000001907,0.0,0.0,0.0,0.899999976158,295600128,25862144,214130688,70,2759577600,0,0,156,156,1,1,26432,350042,413,1130,60,0,1,0,56000
145265,204380759834430,7.0,15.8000001907,0.0,0.0,0.0,0.0,295337984,25862144,214204416,70,2759618560,0,0,156,156,1,1,26496,374636,414,1149,0,0,0,0,56000
145295,204381265909329,6.59999990463,9.39999961853,0.0,0.0,0.0,0.0,295342080,25862144,214204416,70,2759655424,0,12288,16172,16172,29,29,26432,351404,413,1131,60,0,1,0,56000
145326,204381771900629,2.90000009537,9.69999980927,0.0,0.0,0.0,1.0,295505920,25862144,214282240,70,2759696384,0,0,156,156,1,1,26432,356952,413,1135,0,0,0,0,56000
145357,204382278071421,5.09999990463,4.09999990463,0.0,0.0,0.0,0.0,295571456,25862144,214282240,70,2759733248,0,12288,156,156,1,1,26432,318716,413,1107,60,0,1,0,56000
145387,204382784060765,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,295538688,25862144,214360064,70,2759774208,0,0,156,156,1,1,26432,314642,413,1104,0,0,0,0,56000
145417,204383290360693,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,295600128,25862144,214360064,70,2759811072,0,0,156,156,1,1,26432,313342,413,1104,60,0,1,0,56000
145449,204383796668792,2.20000004768,0.0,0.0,0.0,0.0,0.0,295600128,25862144,214437888,70,2759852032,0,0,156,156,1,1,26496,337950,414,1122,0,0,0,0,56000
145480,204384302739571,1.10000002384,0.0,0.0,0.0,0.0,0.0,296054784,25862144,214437888,70,2759888896,0,0,16164,16164,29,29,26432,306458,413,1098,60,0,1,0,56000
145511,204384808768306,1.10000002384,0.0,0.0,0.0,0.0,0.0,295956480,25862144,214511616,70,2759929856,0,0,156,156,1,1,26432,295596,413,1089,0,0,0,0,56000
145541,204385315036247,0.0,2.20000004768,0.0,0.0,0.0,0.0,295759872,25862144,214511616,70,2759966720,0,0,156,156,1,1,26432,290114,413,1086,60,0,1,0,56000
145572,204385821437655,0.0,1.10000002384,0.0,0.0,0.0,1.10000002384,295890944,25862144,214593536,70,2760003584,0,0,156,156,1,1,26432,310556,413,1101,0,0,0,0,56000
145602,204386327608446,0.0,1.10000002384,0.0,0.0,0.0,0.0,295792640,25862144,214593536,70,2760044544,0,12288,156,156,1,1,26496,292978,414,1090,60,0,1,0,56000
145633,204386833337352,0.0,0.0,0.0,0.0,0.0,0.0,295919616,25862144,214667264,70,2760081408,0,0,156,156,1,1,26368,325560,412,1111,0,0,0,0,56000
145664,204387339651039,0.0,2.20000004768,0.0,0.0,0.0,0.0,295919616,25862144,214667264,70,2760122368,0,0,16284,16284,29,29,26432,340574,413,1124,60,0,1,0,56000
145694,204387845679704,0.0,3.20000004768,0.0,0.0,0.0,1.10000002384,296046592,25862144,214745088,70,2760159232,0,0,156,156,1,1,26496,344540,414,1125,0,0,0,0,56000
145724,204388351859156,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,296349696,25862144,214745088,70,2760200192,0,0,156,156,1,1,26432,314630,413,1104,60,0,1,0,56000
145756,204388858246456,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,296185856,25862144,214818816,70,2760237056,0,0,156,156,1,1,26432,317520,413,1107,0,0,0,0,56000
145786,204389364378765,2.09999990463,3.09999990463,0.0,0.0,0.0,1.0,296284160,25862144,214818816,70,2760278016,0,0,156,156,1,1,26432,326822,413,1112,60,0,1,0,56000
145817,204389870552909,3.09999990463,3.09999990463,0.0,0.0,0.0,1.0,296284160,25862144,214896640,70,2760314880,0,0,156,156,1,1,26432,335300,413,1121,0,0,0,0,56000
145848,204390376827904,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,296411136,25862144,214896640,70,2760359936,0,0,2460,2460,5,5,26496,302372,414,1095,120,0,2,0,56000
145878,204390883067070,0.0,3.20000004768,0.0,0.0,0.0,0.0,296312832,25862144,214974464,70,2760396800,0,0,156,156,1,1,26432,303746,413,1095,0,0,0,0,56000
145908,204391389178147,0.0,4.19999980927,0.0,0.0,0.0,1.10000002384,296280064,25862144,214974464,70,2760433664,0,12288,156,156,1,1,26496,307884,414,1101,60,0,1,0,56000
145940,204391895437568,2.20000004768,1.10000002384,0.0,0.0,0.0,0.0,296345600,25862144,215052288,70,2760474624,0,0,156,156,1,1,26432,335300,413,1121,0,0,0,0,56000
145971,204392401849871,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,296566784,25862144,215052288,70,2760515584,0,0,16284,16284,29,29,26496,330974,414,1116,60,0,1,0,56000
146001,204392907827132,0.0,3.20000004768,0.0,0.0,0.0,0.0,296665088,25862144,215126016,70,2760552448,0,0,156,156,1,1,26432,314642,413,1104,0,0,0,0,56000
146031,204393414182305,1.10000002384,2.20000004768,0.0,0.0,0.0,1.10000002384,296566784,25862144,215126016,70,2760589312,0,0,156,156,1,1,26432,356918,413,1136,60,0,1,0,56000
146063,204393920616957,0.0,2.20000004768,0.0,0.0,0.0,0.0,296468480,25862144,215203840,70,2760630272,0,0,156,156,1,1,26432,393800,413,1163,60,0,1,0,56000
146093,204394426790263,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,296271872,25862144,215203840,70,2760667136,0,0,156,156,1,1,26496,388178,414,1158,0,0,0,0,56000
146124,204394932672959,4.19999980927,2.09999990463,0.0,0.0,0.0,1.0,296345600,25862144,215281664,70,2760708096,0,0,16172,16172,29,29,26432,392364,413,1161,60,0,1,0,56000
146155,204395439052367,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,296308736,25862144,215281664,70,2760744960,0,0,156,156,1,1,26432,394988,413,1163,0,0,0,0,56000
146185,204395945357952,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,296697856,25862144,215355392,70,2760785920,0,12288,156,156,1,1,26432,365102,413,1142,60,0,1,0,56000
146215,204396451604592,4.09999990463,4.09999990463,0.0,0.0,0.0,0.0,296402944,25862144,215355392,70,2760822784,0,0,156,156,1,1,26496,396424,414,1165,0,0,0,0,56000
146247,204396958142888,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,296599552,25862144,215433216,70,2760863744,0,0,156,156,1,1,26432,359676,413,1137,60,0,1,0,56000
146277,204397464398677,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,296566784,25862144,215433216,70,2760900608,0,0,156,156,1,1,26432,376060,413,1151,0,0,0,0,56000
146307,204397970534897,2.09999990463,5.19999980927,0.0,0.0,0.0,0.0,296599552,25862144,215511040,70,2760941568,0,0,16172,16172,29,29,26432,388190,413,1158,60,0,1,0,56000
146338,204398476836152,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,296824832,25862144,215511040,70,2760978432,0,0,156,156,1,1,26496,333698,414,1118,0,0,0,0,56000
146369,204398983221287,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,297148416,25862144,215588864,70,2761019392,0,0,156,156,1,1,26432,363828,413,1141,60,0,1,0,56000
146399,204399489612707,3.09999990463,4.19999980927,0.0,0.0,0.0,0.0,296755200,25862144,215588864,70,2761056256,0,0,156,156,1,1,26240,399074,410,1166,0,0,0,0,56000
146431,204399995722527,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,296853504,25862144,215666688,70,2761097216,0,0,156,156,1,1,26624,366560,416,1143,60,0,1,0,56000
146462,204400501789954,2.09999990463,3.09999990463,0.0,0.0,0.0,1.0,296853504,25862144,215666688,70,2761134080,0,0,156,156,1,1,26432,333698,413,1118,0,0,0,0,56000
146492,204401008074727,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,296927232,25862144,215740416,70,2761175040,0,12288,16115,16115,29,29,26496,355568,414,1135,60,0,1,0,56000
146522,204401514533055,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,296894464,25862144,215740416,70,2761211904,0,0,156,156,1,1,26432,337858,413,1122,0,0,0,0,56000
146554,204402020791078,1.10000002384,5.30000019073,0.0,0.0,0.0,0.0,297054208,25862144,215818240,70,2761252864,0,0,156,156,1,1,26496,320112,414,1107,60,0,1,0,56000
146584,204402526879807,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,297246720,25862144,215818240,70,2761285632,0,2310144,156,156,1,1,26432,333764,413,1119,0,0,0,0,56000
146614,204403033390306,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,297148416,25862144,215891968,70,2761322496,0,0,156,156,1,1,26432,361014,413,1139,60,0,1,0,56000
146646,204403539735981,1.10000002384,4.30000019073,0.0,0.0,0.0,1.10000002384,297148416,25862144,215891968,70,2761363456,0,0,156,156,1,1,26496,363826,414,1141,0,0,0,0,56000
