# [0]SEQN, [1]Timestamp, [2]Temperature, [3]TS1Temperature, [4]TS2Temperature, [5]TempRange, [6]Voltage, [7]Current, [8]AverageCurrent, [9]CellVoltage1, [10]CellVoltage2, [11]CellVoltage3, [12]CellVoltage4, [13]PackVoltage, [14]AverageVoltage
132534,204170682446301,314.8,314.8,314.8,8,15.229,-2.224,-2.225,3.735,3.848,3.863,3.782,15.004,15.234
132595,204171682406422,314.8,314.8,314.8,8,15.225,-2.262,-2.227,3.735,3.848,3.862,3.781,15.008,15.233
132655,204172682378974,314.8,314.8,314.8,8,15.226,-2.246,-2.228,3.736,3.848,3.862,3.781,15.012,15.233
132716,204173682218199,314.8,314.8,314.8,8,15.228,-2.222,-2.228,3.735,3.848,3.863,3.782,15.01,15.233
132777,204174682188936,314.8,314.8,314.8,8,15.228,-2.221,-2.228,3.735,3.848,3.863,3.782,15.01,15.232
132837,204175682131317,314.8,314.8,314.8,8,15.225,-2.227,-2.227,3.734,3.847,3.862,3.781,15.01,15.232
132898,204176682182720,314.8,314.8,314.8,8,15.223,-2.252,-2.229,3.734,3.847,3.862,3.781,15.009,15.231
132958,204177682148079,314.8,314.8,314.8,8,15.223,-2.249,-2.23,3.735,3.847,3.862,3.78,15.009,15.231
133019,204178682071254,314.8,314.8,314.8,8,15.224,-2.236,-2.231,3.734,3.847,3.862,3.781,15.008,15.23
133080,204179682063501,314.8,314.8,314.8,8,15.223,-2.239,-2.231,3.735,3.847,3.862,3.781,15.004,15.23
133140,204180682056936,314.8,314.8,314.8,8,15.225,-2.227,-2.231,3.735,3.846,3.862,3.781,15.009,15.229
133201,204181682049044,314.8,314.8,314.8,8,15.222,-2.228,-2.231,3.735,3.847,3.862,3.78,15.01,15.229
133261,204182681992123,314.8,314.8,314.8,8,15.223,-2.231,-2.231,3.735,3.846,3.861,3.781,15.008,15.228
133322,204183681917114,314.8,314.8,314.8,8,15.223,-2.225,-2.23,3.735,3.846,3.861,3.781,15.007,15.228
133383,204184681883101,314.8,314.8,314.8,8,15.223,-2.223,-2.23,3.735,3.846,3.861,3.78,15.013,15.228
133443,204185681892181,314.8,314.8,314.8,8,15.222,-2.23,-2.23,3.735,3.846,3.861,3.78,15.01,15.227
133504,204186681820524,314.8,314.8,314.8,8,15.222,-2.224,-2.23,3.734,3.846,3.861,3.78,15.011,15.227
133564,204187681937997,314.8,314.8,314.8,8,15.221,-2.225,-2.229,3.734,3.846,3.861,3.78,15.011,15.227
133625,204188681694390,314.8,314.8,314.8,8,15.221,-2.228,-2.229,3.734,3.846,3.861,3.78,15.011,15.226
133686,204189681691387,314.8,314.8,314.8,8,15.22,-2.231,-2.229,3.734,3.845,3.861,3.78,15.009,15.226
133746,204190681685730,314.8,314.8,314.8,8,15.219,-2.228,-2.229,3.734,3.845,3.861,3.779,15.009,15.225
133807,204191681654790,314.8,314.8,314.8,8,15.219,-2.234,-2.23,3.735,3.845,3.86,3.779,15.009,15.225
133867,204192681265495,314.9,314.9,314.8,8,15.219,-2.229,-2.23,3.735,3.846,3.86,3.779,15.009,15.224
133928,204193681237070,314.9,314.9,314.8,8,15.219,-2.223,-2.229,3.734,3.845,3.86,3.779,15.008,15.224
133989,204194681336594,314.9,314.9,314.8,8,15.219,-2.22,-2.228,3.734,3.846,3.86,3.779,15.007,15.224
134049,204195681512035,314.9,314.9,314.8,8,15.219,-2.225,-2.228,3.734,3.846,3.86,3.779,15.007,15.223
134110,204196681454206,314.9,314.9,314.8,8,15.218,-2.219,-2.228,3.734,3.846,3.86,3.779,15.004,15.223
134170,204197681402454,314.9,314.9,314.8,8,15.217,-2.221,-2.227,3.734,3.845,3.86,3.778,15.006,15.222
134231,204198681372562,314.9,314.9,314.8,8,15.216,-2.228,-2.227,3.734,3.845,3.859,3.778,15.007,15.222
134292,204199681366137,314.9,314.9,314.8,8,15.217,-2.231,-2.228,3.734,3.845,3.86,3.779,15.009,15.222
134352,204200681238048,314.9,314.9,314.8,8,15.216,-2.224,-2.227,3.734,3.845,3.859,3.778,15.002,15.221
134413,204201681268498,314.9,314.9,314.8,8,15.215,-2.228,-2.227,3.734,3.845,3.859,3.778,15.001,15.221
134473,204202681252016,314.9,314.9,314.9,8,15.215,-2.228,-2.227,3.733,3.844,3.859,3.777,15.001,15.22
134534,204203681327025,314.9,314.9,314.9,8,15.212,-2.253,-2.229,3.733,3.844,3.859,3.777,15.001,15.22
134595,204204681208086,314.9,314.9,314.9,8,15.213,-2.24,-2.23,3.733,3.844,3.858,3.778,15.002,15.22
134655,204205681123857,314.9,314.9,314.9,8,15.214,-2.227,-2.23,3.733,3.845,3.859,3.778,15.002,15.219
134716,204206681161641,314.9,314.9,314.9,8,15.214,-2.222,-2.229,3.734,3.844,3.859,3.778,15.005,15.219
134776,204207681078600,314.9,314.9,314.9,8,15.214,-2.224,-2.229,3.734,3.845,3.859,3.777,15.0,15.219
134837,204208680975305,314.9,314.9,314.9,8,15.21,-2.259,-2.231,3.732,3.844,3.858,3.776,15.0,15.217
134898,204209680930187,314.9,314.9,314.9,8,15.209,-2.26,-2.233,3.733,3.844,3.858,3.776,15.003,15.217
134958,204210680983057,314.9,314.9,314.9,8,15.213,-2.211,-2.231,3.733,3.844,3.858,3.777,15.001,15.217
135019,204211680877108,314.9,314.9,314.9,8,15.211,-2.235,-2.232,3.732,3.844,3.858,3.776,15.001,15.216
135079,204212680547876,314.9,314.9,314.9,8,15.21,-2.236,-2.232,3.732,3.844,3.859,3.776,15.003,15.216
135140,204213680630499,314.9,314.9,314.9,8,15.211,-2.225,-2.231,3.733,3.844,3.858,3.777,14.999,15.216
135201,204214680644467,314.9,314.9,314.9,8,15.212,-2.223,-2.231,3.732,3.844,3.858,3.777,15.004,15.215
135261,204215680485648,314.9,314.9,314.9,8,15.21,-2.228,-2.231,3.732,3.844,3.858,3.777,15.003,15.215
135322,204216680309229,314.9,314.9,314.9,8,15.211,-2.222,-2.23,3.731,3.844,3.858,3.777,15.001,15.215
135382,204217680102219,314.9,314.9,314.9,8,15.21,-2.229,-2.23,3.731,3.843,3.858,3.777,14.998,15.214
135443,204218680066880,314.9,314.9,314.9,8,15.208,-2.235,-2.23,3.731,3.843,3.858,3.776,15.0,15.214
135504,204219679933203,314.9,314.9,314.9,8,15.208,-2.231,-2.23,3.732,3.844,3.858,3.776,14.997,15.214
135564,204220678964086,314.9,314.9,314.9,8,15.209,-2.228,-2.23,3.731,3.843,3.857,3.776,14.997,15.213
135625,204221678876435,314.9,314.9,314.9,8,15.207,-2.232,-2.23,3.731,3.843,3.858,3.776,14.995,15.213
135685,204222678752746,314.9,314.9,314.9,8,15.208,-2.228,-2.23,3.731,3.843,3.858,3.776,14.997,15.212
135746,204223678632130,314.9,314.9,314.9,8,15.207,-2.23,-2.23,3.732,3.843,3.857,3.776,14.997,15.212
135807,204224678470518,314.9,314.9,314.9,8,15.208,-2.223,-2.23,3.731,3.843,3.858,3.776,14.993,15.212
135867,204225679060816,314.9,314.9,314.9,8,15.207,-2.229,-2.23,3.731,3.843,3.857,3.776,14.99,15.211
135928,204226679027502,315.0,315.0,314.9,8,15.207,-2.22,-2.229,3.731,3.842,3.857,3.776,14.99,15.211
135988,204227679164740,315.0,315.0,314.9,8,15.206,-2.222,-2.229,3.731,3.842,3.857,3.776,14.99,15.211
136049,204228680297985,315.0,315.0,314.9,8,15.205,-2.228,-2.229,3.73,3.843,3.857,3.776,14.992,15.21
136110,204229679897166,315.0,315.0,314.9,8,15.206,-2.229,-2.229,3.73,3.843,3.857,3.775,14.99,15.21
136170,204230680128829,315.0,315.0,314.9,8,15.205,-2.225,-2.228,3.73,3.842,3.857,3.776,14.99,15.21
136231,204231680114442,315.0,315.0,314.9,8,15.205,-2.232,-2.229,3.73,3.842,3.857,3.775,14.99,15.209
136291,204232680142309,315.0,315.0,314.9,8,15.204,-2.232,-2.229,3.73,3.842,3.857,3.775,14.991,15.209
136352,204233680054867,315.0,315.0,314.9,8,15.204,-2.228,-2.229,3.729,3.842,3.857,3.775,14.989,15.209
136413,204234679725845,315.0,315.0,314.9,8,15.203,-2.228,-2.229,3.729,3.842,3.856,3.775,14.982,15.208
136473,204235679829909,315.0,315.0,314.9,8,15.201,-2.25,-2.23,3.728,3.841,3.856,3.775,14.987,15.207
136534,204236679457235,315.0,315.0,314.9,8,15.2,-2.261,-2.232,3.729,3.842,3.856,3.774,14.988,15.207
136594,204237679423991,315.0,315.0,314.9,8,15.202,-2.234,-2.232,3.729,3.841,3.856,3.775,14.987,15.207
136655,204238679212372,315.0,315.0,315.0,8,15.201,-2.236,-2.233,3.729,3.842,3.856,3.775,14.989,15.206
136716,204239679018842,315.0,315.0,315.0,8,15.2,-2.232,-2.233,3.729,3.841,3.856,3.774,14.986,15.206
136776,204240678877902,315.0,315.0,315.0,8,15.2,-2.237,-2.233,3.728,3.841,3.855,3.774,14.984,15.205
136837,204241678488607,315.0,315.0,315.0,8,15.197,-2.263,-2.235,3.728,3.841,3.855,3.774,14.99,15.205
136897,204242678432524,315.0,315.0,315.0,8,15.198,-2.247,-2.236,3.729,3.841,3.855,3.774,14.987,15.204
136958,204243678401655,315.0,315.0,315.0,8,15.2,-2.225,-2.235,3.728,3.841,3.856,3.775,14.984,15.204
137019,204244678366105,315.0,315.0,315.0,8,15.199,-2.239,-2.235,3.727,3.841,3.856,3.774,14.987,15.204
137079,204245678332372,315.0,315.0,315.0,8,15.197,-2.242,-2.236,3.728,3.841,3.856,3.774,14.989,15.203
137140,204246678550626,315.0,315.0,315.0,8,15.198,-2.23,-2.235,3.728,3.841,3.855,3.774,14.986,15.203
137200,204247678617813,315.0,315.0,315.0,8,15.198,-2.228,-2.235,3.728,3.84,3.855,3.774,14.984,15.202
137261,204248679537204,315.0,315.0,315.0,8,15.196,-2.235,-2.235,3.727,3.84,3.855,3.773,14.985,15.202
137322,204249679442779,315.0,315.0,315.0,8,15.196,-2.232,-2.235,3.728,3.84,3.855,3.774,14.984,15.202
137382,204250679291852,315.0,315.0,315.0,8,15.196,-2.227,-2.234,3.727,3.84,3.855,3.774,14.981,15.201
137443,204251679440893,315.0,315.0,315.0,8,15.196,-2.231,-2.234,3.727,3.84,3.855,3.774,14.981,15.201
137503,204252679357363,315.0,315.0,315.0,8,15.196,-2.232,-2.234,3.728,3.84,3.855,3.774,14.985,15.201
137564,204253679351007,315.0,315.0,315.0,8,15.196,-2.231,-2.234,3.728,3.84,3.855,3.773,14.983,15.2
137625,204254678995376,315.0,315.0,315.0,8,15.196,-2.226,-2.233,3.727,3.84,3.854,3.773,14.987,15.2
137685,204255678963737,315.0,315.0,315.0,8,15.194,-2.23,-2.233,3.727,3.84,3.855,3.773,14.985,15.199
137746,204256678606569,315.0,315.0,315.0,8,15.194,-2.224,-2.232,3.727,3.84,3.855,3.773,14.984,15.199
137806,204257678303318,315.0,315.0,315.0,8,15.194,-2.225,-2.232,3.727,3.839,3.854,3.773,14.984,15.199
137867,204258678066696,315.0,315.0,315.0,8,15.193,-2.231,-2.232,3.727,3.839,3.854,3.773,14.984,15.198
137928,204259677383928,315.0,315.0,315.0,8,15.193,-2.232,-2.232,3.727,3.839,3.854,3.773,14.984,15.198
137988,204260677094156,315.1,315.1,315.0,8,15.193,-2.227,-2.231,3.727,3.839,3.854,3.773,14.979,15.198
138049,204261676616302,315.1,315.1,315.0,8,15.192,-2.234,-2.232,3.727,3.839,3.854,3.772,14.984,15.197
138109,204262676247610,315.1,315.1,315.0,8,15.191,-2.236,-2.232,3.727,3.839,3.853,3.772,14.983,15.197
138170,204263675694886,315.1,315.1,315.0,8,15.191,-2.228,-2.232,3.727,3.839,3.853,3.772,14.981,15.196
138231,204264675438639,315.1,315.1,315.0,8,15.191,-2.227,-2.231,3.727,3.839,3.853,3.772,14.981,15.196
138291,204265675045362,315.1,315.1,315.0,8,15.191,-2.23,-2.231,3.727,3.839,3.853,3.772,14.981,15.196
138352,204266674569464,315.1,315.1,315.0,8,15.191,-2.227,-2.231,3.727,3.839,3.853,3.772,14.978,15.195
138412,204267674342969,315.1,315.1,315.0,8,15.19,-2.227,-2.231,3.725,3.838,3.852,3.772,14.97,15.195
138473,204268675854404,315.1,315.1,315.0,8,15.186,-2.262,-2.233,3.726,3.839,3.853,3.771,14.974,15.194
138534,204269675406093,315.1,315.1,315.0,8,15.187,-2.254,-2.234,3.726,3.839,3.853,3.771,14.979,15.194
138594,204270674895693,315.1,315.1,315.0,8,15.189,-2.23,-2.234,3.726,3.838,3.852,3.771,14.978,15.193
138655,204271674370975,315.1,315.1,315.0,8,15.188,-2.235,-2.234,3.725,3.838,3.852,3.771,14.98,15.193
138714,204272673988734,315.1,315.1,315.1,8,15.186,-2.242,-2.235,3.725,3.838,3.852,3.771,14.975,15.192
138775,204273673828937,315.1,315.1,315.1,8,15.184,-2.258,-2.236,3.725,3.838,3.852,3.77,14.972,15.192
138836,204274673623604,315.1,315.1,315.1,8,15.184,-2.255,-2.237,3.725,3.838,3.853,3.77,14.981,15.191
138896,204275673190238,315.1,315.1,315.1,8,15.186,-2.248,-2.238,3.726,3.838,3.852,3.771,14.975,15.191
138957,204276672965140,315.1,315.1,315.1,8,15.187,-2.217,-2.237,3.725,3.838,3.852,3.77,14.975,15.191
139017,204277672776638,315.1,315.1,315.1,8,15.185,-2.237,-2.237,3.725,3.838,3.852,3.77,14.974,15.19
139078,204278672877978,315.1,315.1,315.1,8,15.185,-2.237,-2.237,3.725,3.838,3.852,3.77,14.978,15.19
139139,204279672747724,315.1,315.1,315.1,8,15.185,-2.227,-2.236,3.726,3.838,3.852,3.77,14.976,15.19
139199,204280672790397,315.1,315.1,315.1,8,15.183,-2.236,-2.236,3.725,3.838,3.851,3.77,14.978,15.189
139261,204281678824614,315.1,315.1,315.1,8,15.183,-2.235,-2.236,3.725,3.837,3.851,3.77,14.975,15.189
139321,204282678968557,315.1,315.1,315.1,8,15.183,-2.234,-2.236,3.725,3.837,3.852,3.77,14.976,15.188
139382,204283677671744,315.2,315.2,315.1,8,15.183,-2.231,-2.236,3.725,3.837,3.852,3.77,14.974,15.188
139442,204284673655312,315.2,315.2,315.1,8,15.183,-2.235,-2.236,3.724,3.837,3.851,3.77,14.975,15.188
139502,204285672863591,315.1,315.1,315.1,8,15.183,-2.228,-2.235,3.725,3.838,3.852,3.769,14.977,15.187
139564,204286672834328,315.1,315.1,315.1,8,15.182,-2.229,-2.235,3.724,3.838,3.851,3.769,14.976,15.187
139623,204287672751356,315.1,315.1,315.1,8,15.181,-2.234,-2.235,3.724,3.837,3.851,3.77,14.973,15.187
139685,204288674850087,315.2,315.2,315.1,8,15.182,-2.235,-2.235,3.724,3.837,3.851,3.77,14.974,15.186
139746,204289673975883,315.2,315.2,315.1,8,15.182,-2.227,-2.234,3.724,3.837,3.851,3.77,14.971,15.186
139805,204290672497483,315.2,315.2,315.1,8,15.181,-2.233,-2.234,3.724,3.837,3.852,3.77,14.972,15.186
139866,204291672609718,315.2,315.2,315.1,8,15.18,-2.232,-2.234,3.723,3.836,3.851,3.77,14.972,15.185
139926,204292672572563,315.2,315.2,315.1,8,15.181,-2.225,-2.233,3.723,3.837,3.851,3.769,14.973,15.185
139987,204293674560525,315.2,315.2,315.1,8,15.179,-2.228,-2.233,3.723,3.836,3.851,3.769,14.972,15.185
140048,204294672888036,315.2,315.2,315.1,8,15.178,-2.234,-2.233,3.723,3.836,3.85,3.769,14.967,15.184
140108,204295672424220,315.2,315.2,315.1,8,15.178,-2.227,-2.233,3.723,3.836,3.851,3.769,14.969,15.184
140169,204296672414093,315.2,315.2,315.1,8,15.178,-2.227,-2.232,3.723,3.836,3.851,3.769,14.966,15.183
140229,204297672375401,315.2,315.2,315.1,8,15.177,-2.234,-2.232,3.723,3.836,3.85,3.768,14.963,15.183
140291,204298674736246,315.2,315.2,315.1,8,15.177,-2.236,-2.233,3.723,3.836,3.85,3.769,14.963,15.183
140351,204299672535267,315.2,315.2,315.1,8,15.177,-2.233,-2.233,3.723,3.836,3.85,3.769,14.962,15.182
140411,204300672186340,315.3,315.3,315.1,8,15.173,-2.265,-2.235,3.722,3.835,3.849,3.767,14.959,15.182
140472,204301672098899,315.3,315.3,315.2,8,15.175,-2.246,-2.236,3.722,3.836,3.85,3.768,14.961,15.181
140532,204302672241794,315.2,315.2,315.2,8,15.176,-2.228,-2.235,3.723,3.836,3.85,3.768,14.957,15.181
140593,204303672469407,315.2,315.2,315.2,8,15.177,-2.226,-2.234,3.723,3.836,3.85,3.768,14.95,15.181
140654,204304672099248,315.2,315.2,315.2,8,15.176,-2.233,-2.234,3.723,3.836,3.85,3.768,14.951,15.18
140714,204305672052175,315.3,315.3,315.2,8,15.173,-2.253,-2.236,3.722,3.835,3.849,3.767,14.948,15.18
140775,204306672046449,315.3,315.3,315.2,8,15.173,-2.256,-2.237,3.721,3.835,3.849,3.767,14.946,15.179
140835,204307671929115,315.3,315.3,315.2,8,15.176,-2.222,-2.236,3.722,3.835,3.85,3.768,14.95,15.179
140896,204308671798861,315.3,315.3,315.2,8,15.174,-2.24,-2.236,3.722,3.835,3.85,3.767,14.946,15.179
140957,204309671943572,315.3,315.3,315.2,8,15.174,-2.238,-2.236,3.722,3.835,3.85,3.767,14.946,15.178
141017,204310671730976,315.3,315.3,315.2,8,15.173,-2.238,-2.236,3.721,3.835,3.849,3.767,14.945,15.178
141078,204311671666233,315.3,315.3,315.2,8,15.173,-2.237,-2.237,3.722,3.835,3.849,3.767,14.944,15.178
141138,204312671868074,315.3,315.3,315.2,8,15.173,-2.237,-2.237,3.722,3.835,3.849,3.767,14.946,15.177
141199,204313671838950,315.3,315.3,315.2,8,15.173,-2.231,-2.236,3.721,3.835,3.849,3.768,14.945,15.177
141260,204314671675033,315.3,315.3,315.3,8,15.172,-2.238,-2.236,3.721,3.835,3.849,3.767,14.945,15.177
141320,204315671716938,315.3,315.3,315.3,8,15.172,-2.233,-2.236,3.721,3.835,3.849,3.767,14.947,15.176
141381,204316671688163,315.3,315.3,315.2,8,15.171,-2.232,-2.236,3.721,3.835,3.849,3.767,14.946,15.176
141441,204317671554626,315.3,315.3,315.2,8,15.17,-2.237,-2.236,3.721,3.834,3.849,3.767,14.945,15.176
141502,204318671449515,315.3,315.3,315.2,8,15.17,-2.236,-2.236,3.72,3.835,3.849,3.767,14.944,15.175
141563,204319671460201,315.3,315.3,315.3,8,15.17,-2.228,-2.235,3.72,3.834,3.849,3.767,14.945,15.175
141623,204320671511185,315.3,315.3,315.3,8,15.169,-2.236,-2.235,3.72,3.834,3.849,3.767,14.942,15.175
141684,204321671285947,315.3,315.3,315.3,8,15.169,-2.238,-2.236,3.72,3.834,3.848,3.767,14.945,15.174
141744,204322671446652,315.3,315.3,315.3,8,15.168,-2.232,-2.235,3.719,3.834,3.848,3.767,14.943,15.174
141805,204323671401604,315.3,315.3,315.3,8,15.168,-2.231,-2.235,3.72,3.834,3.848,3.766,14.945,15.173
141866,204324671320589,315.3,315.3,315.3,8,15.167,-2.238,-2.235,3.719,3.834,3.848,3.766,14.942,15.173
141926,204325671221065,315.3,315.3,315.3,8,15.167,-2.234,-2.235,3.719,3.834,3.848,3.766,14.944,15.173
141987,204326671286227,315.3,315.3,315.3,8,15.166,-2.24,-2.235,3.719,3.833,3.848,3.766,14.939,15.172
142048,204327674970354,315.3,315.3,315.3,8,15.166,-2.238,-2.236,3.72,3.833,3.848,3.766,14.942,15.172
142109,204328674860494,315.3,315.3,315.3,8,15.165,-2.236,-2.236,3.72,3.833,3.847,3.766,14.942,15.171
142170,204329674813561,315.3,315.3,315.3,8,15.165,-2.234,-2.236,3.72,3.833,3.848,3.766,14.944,15.171
142230,204330678523320,315.3,315.3,315.3,8,15.165,-2.235,-2.236,3.72,3.833,3.847,3.766,14.941,15.17
142291,204331678504323,315.3,315.3,315.3,8,15.165,-2.237,-2.236,3.719,3.833,3.848,3.766,14.941,15.17
142351,204332677839434,315.3,315.3,315.3,8,15.164,-2.244,-2.236,3.719,3.832,3.847,3.765,14.939,15.17
142412,204333675320609,315.3,315.3,315.3,8,15.161,-2.256,-2.238,3.718,3.832,3.846,3.765,14.939,15.169
142473,204334674680094,315.3,315.3,315.3,8,15.16,-2.266,-2.239,3.718,3.832,3.846,3.764,14.935,15.169
142532,204335672821897,315.3,315.3,315.3,8,15.166,-2.2,-2.237,3.72,3.833,3.847,3.766,14.945,15.168
142593,204336671624049,315.3,315.3,315.3,8,15.164,-2.229,-2.236,3.72,3.833,3.846,3.765,14.939,15.168
142653,204337671319192,315.4,315.4,315.3,8,15.161,-2.244,-2.237,3.719,3.832,3.846,3.765,14.939,15.168
142714,204338671496659,315.4,315.4,315.3,8,15.161,-2.244,-2.237,3.719,3.832,3.846,3.764,14.933,15.167
142775,204339671344335,315.4,315.4,315.3,8,15.159,-2.255,-2.238,3.718,3.832,3.846,3.763,14.939,15.167
142835,204340671023763,315.4,315.4,315.3,8,15.161,-2.24,-2.239,3.719,3.832,3.846,3.764,14.939,15.166
142896,204341670801319,315.4,315.4,315.3,8,15.161,-2.236,-2.238,3.719,3.832,3.846,3.764,14.936,15.166
142956,204342670732316,315.4,315.4,315.3,8,15.16,-2.237,-2.238,3.719,3.832,3.846,3.764,14.936,15.165
143017,204343670593052,315.4,315.4,315.3,8,15.16,-2.23,-2.238,3.718,3.832,3.846,3.763,14.939,15.165
143078,204344670408881,315.4,315.4,315.3,8,15.16,-2.235,-2.238,3.718,3.832,3.846,3.764,14.938,15.165
143138,204345670622944,315.4,315.4,315.3,8,15.159,-2.232,-2.237,3.718,3.832,3.846,3.763,14.939,15.164
143199,204346670547865,315.4,315.4,315.3,8,15.159,-2.231,-2.237,3.718,3.832,3.846,3.764,14.938,15.164
143259,204347670468805,315.4,315.4,315.3,8,15.159,-2.236,-2.237,3.718,3.832,3.846,3.763,14.939,15.164
143320,204348670478583,315.4,315.4,315.3,8,15.158,-2.24,-2.237,3.718,3.832,3.845,3.764,14.939,15.163
143381,204349670447084,315.4,315.4,315.3,8,15.159,-2.234,-2.237,3.718,3.832,3.846,3.764,14.941,15.163
143441,204350670365649,315.4,315.4,315.3,8,15.158,-2.237,-2.237,3.718,3.832,3.846,3.764,14.939,15.163
143502,204351672451389,315.4,315.4,315.3,8,15.157,-2.24,-2.237,3.717,3.831,3.846,3.763,14.937,15.162
143562,204352672652323,315.4,315.4,315.4,8,15.157,-2.235,-2.237,3.717,3.832,3.846,3.763,14.94,15.162
143623,204353672640031,315.4,315.4,315.4,8,15.156,-2.241,-2.237,3.716,3.832,3.845,3.763,14.936,15.162
143684,204354672589675,315.4,315.4,315.4,8,15.156,-2.244,-2.238,3.716,3.831,3.845,3.763,14.938,15.161
143744,204355670986958,315.4,315.4,315.4,8,15.156,-2.235,-2.237,3.717,3.831,3.845,3.763,14.936,15.161
143805,204356670515808,315.4,315.4,315.4,8,15.157,-2.234,-2.237,3.717,3.831,3.845,3.764,14.938,15.161
143865,204357670250900,315.4,315.4,315.4,8,15.155,-2.24,-2.237,3.716,3.831,3.845,3.763,14.934,15.16
143926,204358669913357,315.4,315.4,315.4,8,15.154,-2.24,-2.238,3.717,3.831,3.845,3.763,14.937,15.16
143987,204359670075389,315.4,315.4,315.4,8,15.155,-2.232,-2.237,3.716,3.831,3.846,3.763,14.939,15.159
144047,204360670076507,315.4,315.4,315.4,8,15.154,-2.236,-2.237,3.716,3.83,3.845,3.763,14.939,15.159
144108,204361669805523,315.4,315.4,315.4,8,15.153,-2.241,-2.237,3.715,3.83,3.845,3.763,14.935,15.159
144168,204362669968742,315.4,315.4,315.4,8,15.153,-2.235,-2.237,3.715,3.83,3.845,3.763,14.939,15.158
144229,204363669930818,315.4,315.4,315.4,8,15.153,-2.235,-2.237,3.715,3.83,3.844,3.763,14.94,15.158
144290,204364669929421,315.4,315.4,315.4,8,15.151,-2.241,-2.237,3.715,3.83,3.844,3.762,14.939,15.158
144350,204365669677783,315.4,315.4,315.4,8,15.151,-2.246,-2.238,3.715,3.83,3.844,3.762,14.931,15.157
144411,204366669894500,315.5,315.5,315.4,8,15.148,-2.272,-2.24,3.714,3.829,3.843,3.762,14.936,15.156
144471,204367671717079,315.5,315.5,315.4,8,15.15,-2.243,-2.24,3.715,3.83,3.844,3.762,14.94,15.156
144532,204368671814368,315.5,315.5,315.4,8,15.15,-2.244,-2.241,3.715,3.829,3.844,3.762,14.941,15.156
144593,204369672047218,315.5,315.5,315.4,8,15.149,-2.239,-2.241,3.715,3.829,3.844,3.762,14.938,15.155
144654,204370671906279,315.5,315.5,315.4,8,15.149,-2.247,-2.241,3.715,3.829,3.844,3.761,14.936,15.155
144714,204371670044589,315.5,315.5,315.4,8,15.145,-2.273,-2.243,3.714,3.828,3.843,3.761,14.936,15.154
144774,204372669684488,315.5,315.5,315.4,8,15.144,-2.275,-2.245,3.714,3.828,3.843,3.76,14.938,15.153
144835,204373669487605,315.4,315.4,315.4,8,15.15,-2.218,-2.243,3.715,3.829,3.843,3.762,14.934,15.153
144896,204374669410431,315.4,315.4,315.4,8,15.147,-2.252,-2.244,3.715,3.829,3.843,3.761,14.937,15.153
144956,204375669524691,315.4,315.4,315.4,8,15.147,-2.242,-2.244,3.715,3.829,3.843,3.761,14.937,15.152
145017,204376669456875,315.4,315.4,315.4,8,15.147,-2.238,-2.243,3.715,3.829,3.842,3.761,14.939,15.152
145077,204377669393878,315.4,315.4,315.4,8,15.146,-2.243,-2.243,3.715,3.829,3.843,3.76,14.935,15.152
145138,204378669329834,315.4,315.4,315.4,8,15.146,-2.242,-2.243,3.715,3.829,3.843,3.761,14.936,15.151
145199,204379669347015,315.4,315.4,315.4,8,15.147,-2.238,-2.243,3.715,3.829,3.843,3.761,14.936,15.151
145259,204380669307205,315.4,315.4,315.4,8,15.146,-2.243,-2.243,3.715,3.829,3.843,3.76,14.933,15.151
145320,204381669309440,315.4,315.4,315.4,8,15.145,-2.247,-2.243,3.714,3.828,3.842,3.76,14.933,15.15
145380,204382669367828,315.4,315.4,315.5,8,15.145,-2.238,-2.243,3.715,3.829,3.842,3.759,14.936,15.15
145441,204383671202139,315.4,315.4,315.5,8,15.145,-2.236,-2.242,3.714,3.829,3.842,3.76,14.937,15.15
145502,204384671215968,315.4,315.4,315.5,8,15.145,-2.24,-2.242,3.714,3.828,3.843,3.76,14.938,15.149
145562,204385671189358,315.4,315.4,315.5,8,15.145,-2.236,-2.242,3.714,3.828,3.843,3.76,14.936,15.149
145623,204386671426470,315.5,315.5,315.5,8,15.145,-2.232,-2.241,3.714,3.828,3.842,3.76,14.94,15.149
145683,204387671383098,315.5,315.5,315.5,8,15.144,-2.24,-2.241,3.714,3.828,3.842,3.76,14.937,15.148
145744,204388669395136,315.5,315.5,315.5,8,15.143,-2.24,-2.241,3.714,3.828,3.842,3.759,14.936,15.148
